id,name,ppOld,ppNew,ppDiff,minuteUpdated
758406,dressurf,26674.8,26582.70,3128,28167544
3935111,Bssd,25271.4,24868.95,2255,28167544
11420405,- Kura -,25108.5,24849.17,1804,28167544
2402586,HanJaeHun,24258.4,23680.00,1727,28167544
10083439,bojii,24433.7,23631.76,1510,28167544
6132697,Suzuha_l,24179.1,23533.90,2104,28167544
766374,LostCool,24082.8,23319.54,2072,28167544
10910337,Stellium,24041.4,23319.43,1446,28167544
259972,Jakads,22684.6,23097.42,5073,28167544
7727987,Neokje,23045.7,22644.82,1449,28167544
13026904,tyrcs,23257,22633.49,1694,28167544
10790649,Kalkai,23290.8,22302.95,1776,28167544
19791211,DellyK,23073.3,22245.22,1218,28167544
4477497,cheewee10,23065.8,22168.26,1081,28167544
12040572,_Ennill,23132.8,22050.15,1047,28167544
3154852,aitor98,22975.9,22018.97,1496,28167544
4980256,Alter-,22956.7,21857.65,1051,28167544
9526558,ZoyFangirl,22750.3,21834.35,1098,28167544
137227,ideu-,22514.1,21748.02,1740,28167544
8748664,Arona,22660,21675.90,1168,28167544
2071008,yz1155,21160.4,21536.58,4405,28167544
7195415,hapf,22089.9,21447.78,1644,28167544
17932840,Modern,22208.3,21197.54,972,28167544
8046839,Alchemy,21858.1,20920.09,1108,28167544
877011,Berrii,21674.8,20893.09,1842,28167544
8273098,My Angel Koishi,21838.5,20818.22,1406,28167544
8716749,Dety,21445.8,20640.19,1378,28167544
3885626,Motion,21474.3,20575.63,627,28167544
2288363,SillyFangirl,21611,20467.20,355,28167544
14318312,[Crz]Reimu,21186.4,20458.20,1085,28167544
21744976,Soomin_,20577.3,20428.70,2457,28167544
10132430,NKEYBOARD,20439.2,20345.75,3655,28167544
10569738,QingJiDing,20792.6,20343.82,1366,28167544
7354881,karcice,20033.2,20332.13,3921,28167544
18282863,HxcQ777,21129.5,20256.95,1209,28167544
11290311,Tyronix,21291.5,20169.97,751,28167544
12598261,TsukiyaWhiskers,20774.6,20108.60,922,28167544
10512663,af-,20732.8,20061.36,865,28167544
8677684,Onta_Bekasi,20911.6,20060.50,501,28167544
16270273,[UTGY],21070.1,20056.81,852,28167544
10079171,Epi75,20883.2,20054.61,1670,28167544
12572401,kzorii,20763.5,20034.20,-318,28167544
485007,rainlily,20804.1,19940.02,1672,28167544
17233884,RectalRampage69,20269.1,19932.00,1244,28167544
6117525,ruka,20317.4,19454.13,-128,28167544
89545,VanWilder,20309.8,19441.51,505,28167544
3036686,Sanni,20345.4,19410.71,245,28167544
5144698,LiangIaiajan,19107.3,19271.62,3493,28167544
10137852,Doma - Umaru,19087.2,19234.32,4169,28167544
5332153,cr1sp,20114.8,19231.60,523,28167544
11976455,Enie,20033.9,19109.01,-17,28167544
10794280,Altros,20135.6,19097.96,-726,28167544
9880422,rubyy,19759,19035.78,1413,28167544
10329095,VanillaLatte,19880.7,18936.91,-225,28167544
7515326,[ M Y S T I C ],19270,18904.87,-497,28167544
16734203,instal,19816.2,18736.88,-730,28167544
12028216,mashu,19724.7,18694.54,-81,28167544
3721535,D P,18821,18668.34,3008,28167544
3693546,LR2MAG,19008.7,18617.42,1958,28167544
6824258,Dius,19165.6,18463.03,1558,28167544
1020304,NkeyZoyDkqehKal,19491.4,18451.65,-49,28167544
18828348,N_Sana,19238.2,18427.17,637,28167544
8035811,Nara_S2,19497.6,18425.25,318,28167544
10400730,-NoName-,19545.8,18395.91,230,28167544
2655836,Yanamon,18496.7,18295.79,2645,28167544
12634757,YunJeong_U,19186.5,18208.57,133,28167544
25393074,Vbpl_167,19022.4,18178.49,148,28167544
15314355,UmmmMrMoo,19259.4,18165.97,425,28167544
15164383,__User__,19210.4,18106.02,393,28167544
16322711,FakeException,18853.5,18098.68,282,28167544
14952077,yeonho7028,18334.8,18094.30,1504,28167544
22791301,_93,18119.3,18054.59,2320,28167544
5684525,_relay,18801.3,18009.83,-96,28167544
8862836,qquark,18859,17927.26,343,28167544
2218047,Kim_GodSSI,17871,17925.99,3828,28167544
25804954,Li Ji Xian,18095.4,17821.81,1357,28167544
10878878,chumpup,18774.6,17815.00,-522,28167544
4270732,rlarkgus,18982.9,17786.58,-155,28167544
16819909,Arcaxio,18917.1,17779.33,-72,28167544
14516576,LokSG,18493,17756.66,231,28167544
10303887,oct4,18767.5,17751.95,-337,28167544
8519296,Notpx-,18839.9,17729.76,185,28167544
9918331,firsw,18885.2,17715.16,289,28167544
9707898,weluviwanna,18843,17708.67,-590,28167544
13465246,Snowie_Osu,18445.1,17706.28,1336,28167544
16012377,[-Tricked-],18675.6,17638.44,-294,28167544
2141612,stupud man,17568.7,17540.67,2363,28167544
24675802,Bunsen,18268.1,17506.73,-959,28167544
7304158,Space1999,18235.5,17427.71,767,28167544
14631339,lnote_,18544.4,17315.21,243,28167544
9666710,[EGEJ]Egg_Tart,18300,17268.91,449,28167544
18271627,grillroasted,18301.9,17202.94,-583,28167544
18546367,Mango0307,18175.8,17090.67,32,28167544
16207464,tnwl,16899.5,17077.49,3166,28167544
7860283,CrewK fanboy,18123.4,17077.31,-285,28167544
11199083,Judiciousity,17778,17035.55,-670,28167544
13967954,Watch01,18004.8,16968.59,-599,28167544
11658296,[hgamea],17579,16920.54,1358,28167544
2494747,Windows - Xp,17937,16826.89,-55,28167544
13450592,Vylence,17807.6,16811.19,-13,28167544
6336721,[Paw]FIood,17546.5,16801.36,518,28167544
11636434,Jeersy,17396,16786.00,793,28167544
15838669,_Phigros,17746.4,16767.25,-493,28167544
17721836,Natsurio,17708.4,16729.19,-127,28167544
7457801,Nagareboshi,16805.3,16711.90,2341,28167544
14245127,Cheung Fun,17292.6,16696.26,641,28167544
7853143,faz_cL,17273.9,16649.60,644,28167544
18172498,Tsunakko,17702.7,16645.33,88,28167544
6452862,Afro_ilshio,17682.7,16634.00,112,28167544
12386417,GreenTeaz-,17793.5,16628.70,-375,28167544
4194612,YUKI -,17559,16611.61,-409,28167544
18350349,samyangramyun,16700.8,16546.94,696,28167544
7590894,ExNeko,17649.4,16538.02,-386,28167544
31323430,Cyubic_EZ2AC,16727.3,16495.57,-369,28167544
4790958,MadBricktree,17528.1,16433.94,-148,28167544
7486692,decoy-,17266.8,16433.71,-46,28167544
3835515,INGYK,17561.8,16397.32,-294,28167544
7296731,wonder6974,17306.9,16368.81,-180,28167544
13167794,ez2ac_JJO,16282,16323.84,2541,28167544
11270477,Schopfer,17193.2,16320.11,1548,28167544
10125072,U1d,16662.1,16304.36,1374,28167544
13622614,Harambe,16973.1,16289.25,-69,28167544
4952941,Gamer97,17060.8,16265.48,798,28167544
7288913,_LASH,17012.7,16260.37,962,28167544
24331923,X-DEN,17164.2,16259.82,-290,28167544
20834952,dks9o,16769.6,16233.72,616,28167544
7156634,karayss,16532.2,16221.05,1617,28167544
25226992,Ena Shinonome,17124,16186.57,254,28167544
8369893,soulseason,15826.8,16180.51,3658,28167544
10072733,myucchii,16462.8,16179.13,1219,28167544
9919550,yukina meng,17228.1,16174.69,-419,28167544
18027748,Yunoyunoyuno,17159.8,16173.57,357,28167544
15514768,Mkurisutina-,17203.8,16144.99,-91,28167544
427355,KafuuChino,15934.8,16134.86,2883,28167544
6968857,[NaNachi],16197.5,16110.34,2296,28167544
23401664,sjccsjcc,16942.1,16069.26,-326,28167544
3632846,lxLucasxl,17241.2,16039.77,80,28167544
8901267,fer789,16993.1,16029.79,273,28167544
6378800,anim girl,17079.1,15990.02,-622,28167544
14767969,- Minato Aqua -,16752.3,15989.45,-301,28167544
16419138,newneww,16922.5,15948.50,55,28167544
9702339,2352961378,16835.3,15924.86,295,28167544
10229867,lNTP,15531.2,15923.38,3808,28167544
10332424,Rivariec,16544.6,15880.43,-77,28167544
10351684,AWMRone,16855.3,15871.68,184,28167544
7222674,Laply,16739.9,15809.83,-102,28167544
16162078,Usie,16409.1,15800.88,30,28167544
23414371,kanolove1989,16707.5,15799.52,79,28167544
11557167,Mafuyu87Fanboy,16841,15780.35,-176,28167544
31454909,020101,16637,15752.83,89,28167544
16297375,_Hitori_,16824.3,15750.20,-93,28167544
20226914,BondLord,16759.8,15722.40,84,28167544
16415677,uni3924,16822.4,15719.45,-217,28167544
8538906,ItzBenja616,16706.5,15673.98,337,28167544
4123399,Sadcat,16008,15651.98,1711,28167544
12452291,Krn_,16701.8,15646.40,-32,28167544
3667577,NiAs-,16609.3,15640.40,384,28167544
6857841,timebuka,15840.7,15598.03,1217,28167544
15203710,xyphla,16649,15597.44,170,28167544
18032915,mlaassss,16511.6,15593.91,88,28167544
2427023,-Homura-,16561.3,15567.19,215,28167544
13484381,Hanako Kuroe,16595.7,15549.24,243,28167544
28901621,Kurioshi Fio,16349.2,15540.50,16,28167544
27127815,mrking et,16620.3,15534.73,-484,28167544
16317888,e1aina,16313,15524.84,-110,28167544
10364342,Exyph,16439.8,15519.78,884,28167544
9085137,mama mo,16005.9,15519.77,350,28167544
11778716,-Kanao-,16569.8,15513.40,218,28167544
3155787,MoTeSolo,15391.8,15507.36,2822,28167544
12345357,seokseki,15411.7,15486.58,2335,28167544
2160513,Kanosy,16400.8,15472.05,658,28167544
13408635,[LynX],16509,15469.90,-722,28167544
18707350,7keyEgoist,16381.6,15461.38,-386,28167544
17106738,CaptainCrow,16507.5,15454.28,-406,28167544
2225008,Skalim,15825.6,15440.94,1935,28167544
5402803,OutLast,15608.2,15395.10,2304,28167544
8491893,Jingburger_fan,16391.4,15389.36,237,28167544
8039923,Load,16412.3,15388.27,45,28167544
17753835,YyottaCat,16023.9,15365.64,-319,28167544
277044,Entozer,15516.8,15357.29,2374,28167544
3603342,SDMseven,15653.6,15356.81,946,28167544
1530308,Zei-,16231.4,15324.00,809,28167544
2573716,Akayro,16023.8,15317.43,953,28167544
12101157,nickulott,16134.8,15280.28,203,28167544
33892216,nyanko13000,15748,15277.43,516,28167544
6431950,Kutar_,16361.7,15273.48,20,28167544
18664411,Babypotaterrx3,15969.4,15273.39,-244,28167544
14588134,Jibran-,15806.7,15264.53,694,28167544
10696707,Greedom,16269.4,15236.46,135,28167544
3337688,ZYuan,16251.9,15209.13,41,28167544
7286896,RevVoJH,15997.9,15208.79,992,28167544
1654221,Hudonom,15288.5,15186.84,2572,28167544
11566799,Shepped,16195.9,15184.70,-70,28167544
10580267,Chenut BS,16264.1,15156.36,-294,28167544
24153103,Steve28,16213.5,15152.61,-1264,28167544
23783415,pipisugar,15918.9,15126.88,149,28167544
13601876,Orost,16237.1,15115.69,-1011,28167544
11885200,DaKub,15680.9,15105.70,713,28167544
3360737,Jinjin,16189.9,15088.79,-17,28167544
7589503,RaffCo,15043.1,15076.79,2001,28167544
10465260,yahweh,15706.4,15025.58,1020,28167544
13450837,shadowkun-,15652.6,14985.73,106,28167544
8768801,Subakba,15896.5,14981.55,-235,28167544
9697642,sou_865,15875.5,14975.64,470,28167544
24057093,hisa_knowledge,15770.3,14970.90,-717,28167544
5527957,Mage,15476.6,14969.75,1511,28167544
9188975,mae0149,15257.1,14950.88,1213,28167544
10613612,Merhaf,15932.9,14875.03,-288,28167544
8933873,niv119,15662.1,14834.45,558,28167544
6066359,_Yiiiii,15325.2,14738.52,905,28167544
7216115,Rantte,15899,14737.93,5,28167544
2039089,arcwinolivirus,15356.4,14727.98,905,28167544
13190286,EXSpins,15665.6,14717.61,-564,28167544
3525251,Dadots,15193.6,14704.05,1167,28167544
7014697,Estonians,14831.5,14700.66,2472,28167544
7233032,paprotkaaaa,15542.4,14698.50,-1273,28167544
16235845,Fabi03,15813,14695.55,-373,28167544
11188249,Plutes,15794.7,14694.32,-704,28167544
31023928,ysh0212,15500.6,14665.05,65,28167544
16837177,CappK,14894,14662.91,790,28167544
27404774,yui -,15748.4,14661.30,-1218,28167544
8748747,tartbtw,15735,14657.08,-761,28167544
13847951,Dale940,15528,14656.05,-436,28167544
9821346,AzusaNakano2,15758.6,14654.60,-256,28167544
6264519,MillaMaxwelle,15744.5,14645.82,-123,28167544
4372604,-Squishy,14975.4,14641.51,1892,28167544
7266339,-Melon,15446.1,14634.34,-250,28167544
7945868,SnowScent,14868.4,14590.71,650,28167544
3279570,Terni,15635.6,14533.18,105,28167544
3874031,longnguyen2004,15498.6,14528.37,-301,28167544
24880938,[GB]hej_067,15042.5,14528.05,868,28167544
13656264,palmEuEi,15537,14519.20,-738,28167544
10001325,Krokodil,15424.7,14513.99,105,28167544
11659956,gary061014,15415.2,14505.50,64,28167544
7673299,nadavv,15595.1,14505.30,526,28167544
7968696,CurlMike,15492.7,14493.12,-427,28167544
15806513,jkzu123,14685.4,14471.09,1452,28167544
25826291,CMRainbowX,15301.8,14465.91,-5,28167544
11544638,Anecdote,15163.4,14459.12,-894,28167544
12431407,kang999,14816.3,14454.18,1400,28167544
24140109,- Kopi -,15555.4,14416.95,-78,28167544
4726691,Yamakazi,15318.3,14415.71,28,28167544
7082178,[Crz]Satori,14297.4,14413.14,2528,28167545
12346181,0133,14292.4,14412.64,2822,28167545
18766595,PetrGrfn,14470.8,14411.00,906,28167545
10242770,LelPop,14569,14404.66,2424,28167544
21114236,clonedroid,15388.1,14392.24,-1039,28167544
14259202,shiumai_kun,15115.8,14374.52,-747,28167544
14703345,Mito Van,15410.4,14368.64,-134,28167544
2570019,PhobosX,15343.5,14367.03,368,28167544
8291500,Seiren Shikino,14493.2,14344.50,815,28167545
5001658,Fritte,15414,14339.69,29,28167544
7985400,Bongearth,14312.1,14338.73,2545,28167545
7771572,-K i r e i-,15135.3,14332.76,-102,28167544
6864656,JDS20,15078.9,14308.10,62,28167544
10133496,Lenxis_,15058.1,14293.41,656,28167544
5190592,SilentParleHorn,15261.2,14263.21,-1053,28167544
10745260,jhleetgirl,15257.9,14261.13,-730,28167544
30034604,Ai-Ryz,15030,14260.79,499,28167544
6392061,Pengdoll,14199.9,14258.59,2996,28167545
4702061,Dominance-,15193.5,14254.59,-20,28167544
5604329,Rio1-,14748.2,14239.22,1429,28167544
13385865,bad hd player,14652.6,14221.26,963,28167544
2653437,robby250,15412.5,14221.23,-569,28167544
6444766,DeepBlueSky,15074.6,14217.67,396,28167544
18478864,Saugage,15172.1,14202.04,-273,28167544
12169989,prin1209,14789.3,14192.10,524,28167544
8468203,[GB]King Fish,15266.7,14188.07,-547,28167544
9557847,hisaella,15285.3,14173.22,42,28167544
30191091,wheatiee,15147.5,14172.06,-1041,28167544
9760824,7777,14112.7,14171.73,2848,28167545
23731514,zNoah,14911.5,14139.01,-12,28167544
8534840,DawnX,14150,14133.66,1639,28167545
1482965,Cobo-,14270.3,14129.85,2408,28167545
5818319,masaya,14782,14107.35,1064,28167544
10483296,Papago,14355.2,14094.64,876,28167545
8581031,Poca,15232.1,14089.84,-1038,28167544
10888689,[LS]Gavin,15165.3,14085.74,-948,28167544
13280546,Ra-alt,15118.9,14060.24,-427,28167544
3375226,hero_jeff,12493.6,14058.46,-116,28167545
1948903,Gonzaalooo,14240.1,14018.49,1766,28167545
28251667,[Crz]bubu,14203.9,13997.52,370,28167545
4998501,xNett,15005.7,13989.74,-264,28167544
7227070,IllIlllIIlIIlIl,14011.8,13978.54,1939,28167545
2940660,Hehoooh,14213.7,13977.69,2309,28167545
18496063,tastydumpl1ng,14844.3,13976.73,-264,28167544
4693052,lemonguy,14926.2,13976.51,-287,28167544
8856244,erased self,15050.2,13964.36,-147,28167544
23179367,jeyik,14781.1,13963.78,59,28167544
11956607,Adogg145,14661.3,13949.94,155,28167544
4961595,Majesty,14986.9,13945.28,148,28167544
8884753,]sushi[,14702.5,13941.07,-96,28167544
2449200,AncuL,14905.8,13937.88,29,28167544
3166596,Wewoj,14401.2,13923.40,1236,28167545
8021339,Mi-a,14473.4,13913.61,755,28167545
13488325,ottenst,14817.1,13909.63,-563,28167544
10011429,[ misa ],14824,13899.75,161,28167544
3608278,yuruyuridaisuki,14508.6,13873.11,896,28167545
4084853,xxxxxx2800,14913.7,13853.35,-1041,28167544
16696389,spizman,14376.7,13811.95,394,28167545
13929448,oscarcx,14867.5,13777.18,-475,28167544
18309106,adihza,14115.9,13763.83,979,28167545
12452131,gaesol,14520,13756.04,-127,28167545
7326238,XDerbyX,13749.3,13755.68,1938,28167545
9169747,Eliminate,13942.7,13740.66,1853,28167545
32304607,Mieo,14419.6,13724.20,698,28167545
18270641,[LS]Shark,14791.5,13721.72,-15,28167544
11743223,Burn2,14450.3,13685.85,99,28167545
2281110,Nyarlahothep,14030.2,13672.71,907,28167545
17285510,SoominFanGirl,14499.1,13670.61,-184,28167545
2163585,Snowwind,14286.4,13666.19,1847,28167545
10353340,chimameee,14610.4,13652.23,-356,28167544
4544555,Opean,14645.4,13648.07,192,28167544
6209713,_Kobii,14539.9,13645.29,118,28167544
9299072,[Crz]Zetsfy,13402,13636.71,1647,28167545
10947900,Kaori Kyan,13847.1,13611.73,1670,28167545
7240849,-dreamy witch-,14562.3,13600.71,-222,28167544
4258495,[bouncyball],14039.7,13599.02,823,28167545
12197593,Cattlea,14512.6,13581.17,-103,28167545
18338179,bagjettka,14410.6,13576.08,-1169,28167545
31948630,UngDiKing,14150.7,13570.81,-200,28167545
8610776,Lelloq,13596,13530.55,111,28167545
4075092,Blocko,14449.8,13530.21,-102,28167545
18042127,[Crz]IsxI,14464.8,13523.51,-1369,28167545
11787977,[MY]NoLimit,14437.8,13523.47,-137,28167545
2081126,Vala,14526.1,13518.27,81,28167544
14751007,Binaric,14466.5,13515.38,-658,28167545
16371466,109,13568.6,13493.64,1979,28167545
10817494,[Crz]Nickname,13980.7,13492.43,580,28167545
20868243,Attraqtia,14521.5,13489.48,-990,28167544
3642440,Identikit,14413.5,13489.02,-176,28167545
3037469,Niks,13887.6,13482.38,1194,28167545
8011881,k s m,13797.1,13475.80,1221,28167545
25024313,zScroller,14266.2,13471.94,-833,28167545
22725724,magnifestio,13766.1,13463.24,752,28167545
505137,H O L Y,13490.6,13463.00,2433,28167545
15929931,Haengsyo,14446.1,13452.73,56,28167545
26856985,SoftC418,14268.3,13451.20,12,28167545
9502281,- Xiaoluoli -,14395.6,13450.38,-999,28167545
18341280,Lowuki,14463.8,13446.98,-1109,28167545
17989209,ag0,14426.3,13433.89,-373,28167545
11388710,mo_Gwa,14457.6,13433.55,148,28167545
13572493,Stoom,14414.1,13432.91,-322,28167545
11765280,LunarCoffee,14283.2,13432.20,236,28167545
16870002,sukidayo-,14309.3,13429.39,-916,28167545
8911771,Heriza-,14274.8,13427.44,125,28167545
13878539,Veryi,13797.5,13424.60,674,28167545
10236326,YeonHong187,14207.7,13411.83,65,28167545
10036005,-Oni-Chan-,14542.2,13408.83,-962,28167544
11731209,Reticent,14384.8,13407.99,3,28167545
13151924,LuluM,13903.5,13403.30,911,28167545
7509879,Esc,13785.4,13397.55,1449,28167545
9504954,SmeadollsBoy,14406.1,13392.55,194,28167545
4116072,Arkener,14559.6,13371.99,-1031,28167544
14880391,BanDalGom1,14031.6,13339.71,-525,28167545
8408784,Tropicar,14270.9,13332.89,-340,28167545
105511,turtlewing,13884,13332.67,749,28167545
19965357,NLWasTaken,14279.9,13331.20,-1011,28167545
13289287,Ranshii,13957.3,13330.43,774,28167545
14551764,[LS]Mitter,13465.1,13327.51,934,28167545
11107867,AKlevenseven,13431.8,13325.92,897,28167545
17137171,hardcoding,14313.7,13310.52,-1054,28167545
26140861,H5N,12257.4,13305.98,1086,28167546
17131079,jkyo7899,14104,13304.02,-262,28167545
8179131,[Crz]MemoryI,13202.5,13303.23,2456,28167545
3946113,idqoos123,14306,13302.04,8,28167545
33218299,MeMelon,13781,13278.79,-187,28167545
20360332,[LS]bambi fnf,14380.7,13264.65,-574,28167545
14535598,Mokett,14233.9,13264.43,720,28167545
10284984,Begin,14319.6,13255.33,-432,28167545
2115269,[YRK],14195.5,13251.60,20,28167545
11313227,Quotient GD,13719.7,13240.49,705,28167545
1031263,Snowdrop,13873.5,13231.42,1472,28167545
14714059,Tofu80,14086.6,13223.19,40,28167545
12046267,--Pavin--,13674.3,13219.24,158,28167545
4866977,Lam-,14062.4,13209.31,-37,28167545
16020685,ShiroPeDeFresa,14193.4,13196.04,-896,28167545
11734610,Nepijin,13463.9,13193.59,978,28167545
9630674,Freek,13828.6,13185.43,411,28167545
16997201,[ DominicieL ],13811.2,13181.01,-891,28167545
12006280,Yunabi,13973.5,13144.85,428,28167545
9267793,polyesterphile,13291.3,13144.47,1610,28167545
27313653,byKloud,14062.7,13131.02,-646,28167545
18638952,Iasys,13999.5,13098.03,-136,28167545
118489,inuyashasama,13935.7,13095.32,380,28167545
9238293,Hucky,14071.1,13092.84,-162,28167545
33386856,My Angel Rei,13675.8,13080.73,454,28167545
3918056,Craty,13969.3,13072.55,-141,28167545
17640814,fishbone2445,14083.6,13070.98,-247,28167545
7955249,Thengkeon,14045.6,13066.70,-270,28167545
16566148,M2UFanboy,13656.4,13065.07,158,28167545
17907690,hnthnthnt,14023.8,13061.20,-168,28167545
8725215,avaah,13871.6,13059.24,263,28167545
13288401,Damned,13976.1,13054.31,-258,28167545
29065774,imstupidfor7k,13883.4,13048.19,-863,28167545
12052253,SuperPotatoMLG,13981.7,13046.91,-524,28167545
8271308,Lung_P,13822.6,13045.09,-188,28167545
17308009,Hello_Son,13407.9,13036.83,778,28167545
17460326,Fairy-,13199.3,13035.38,1692,28167545
9916104,LoligodBE,13941.6,13034.62,-255,28167545
16124906,Vincus,14013.3,13024.06,-939,28167545
9074982,weikong,13170.3,13020.26,1395,28167545
7794488,cafesito,13220.1,13018.36,2262,28167545
4700778,Coolgamer,13950.5,13016.44,-224,28167545
11817838,TristanJacob11,13345.5,13014.52,446,28167545
16277321,[GB]nyasun,13438.1,12998.36,-8,28167545
6419257,Zmor0133,13909.1,12992.04,-1073,28167545
13431947,jeremkyurem,13955.5,12977.16,-570,28167545
31058576,DaemonophobiA,13811.6,12974.01,-884,28167545
16108901,D F A,13882.1,12952.60,-447,28167545
11149878,Bounter,13897.7,12942.75,-517,28167545
8332881,Minnoz,13812.9,12942.42,-91,28167545
11799958,buenoo,13767.2,12942.40,-546,28167545
10629473,cow,13416.8,12941.62,38,28167545
623773,metyabo,13790.5,12941.45,1040,28167545
13975661,lianic,13575.9,12933.22,233,28167545
4414322,[Style],13430.1,12916.08,794,28167545
2747704,Dawt,13738.1,12915.44,-355,28167545
6694908,X_Devil,13809.9,12907.29,-681,28167545
13390529,-Aishiteru-,13145.1,12895.15,1139,28167545
4918394,Seulgi,13715.4,12888.21,467,28167545
28966853,DOWNLOLDACOUNT,13733,12872.30,-996,28167545
14544810,maniashallah,13833.2,12870.27,-382,28167545
16131837,Monsterr,13493.9,12864.37,-216,28167545
11624923,Dukitan,13699,12861.99,-274,28167545
15391485,hsod,13164.1,12856.05,342,28167545
24144271,hi1i2i,13201,12852.11,563,28167545
8369409,[Crz]Rachel,13324.6,12844.66,73,28167545
17655626,Milerangkis,13800.7,12840.76,-403,28167545
8094971,Difenoxin,13557.8,12836.65,-76,28167545
3035476,araragigun,13208.5,12827.21,1751,28167545
19334327,Blaite1016,13664.6,12815.49,-620,28167545
3846874,Itim,13727.8,12793.59,-155,28167545
8370443,Lovelyn,13852.7,12788.51,-404,28167545
9244686,shippou,12734.5,12788.42,2355,28167545
14213383,Kalguksu,13217.4,12786.87,896,28167545
12320264,YuJJun,13678.8,12784.75,139,28167545
11257774,Sai_Mnz,12996,12780.09,1278,28167545
14676719,TTv_UFO,13127.4,12775.05,781,28167545
1626983,Gumi Fumo,13515.8,12769.87,734,28167545
10085090,Carpihat,13909.4,12768.22,-1023,28167545
7676585,[RS] F4st,13943.4,12765.62,-918,28167545
11400322,WANGTIANDADA,13609,12760.67,-15,28167545
12261836,A i r -,13701.2,12760.23,-271,28167545
3215366,Matiias,12858.3,12759.98,2109,28167545
18278945,qtepote,13210.8,12752.59,342,28167545
7539957,Makiba,13597,12747.57,541,28167545
12562107,CPT_Sivelia,13360.9,12742.73,99,28167545
7081478,[GS]Teo,13202.6,12733.08,712,28167545
11480864,azuree,13730.9,12731.62,-875,28167545
12599154,Toxic Scent,13080.8,12723.93,516,28167545
6382544,heavyweapon9,13327.8,12721.04,200,28167545
12399822,Tiputo,13622.8,12720.82,-259,28167545
29621751,0628,12691.1,12716.38,2016,28167545
29721533,ICDYO,13605,12711.47,-330,28167545
19659006,Mushroompie,13283.5,12706.91,-55,28167545
11976319,Lv_k,13644.7,12686.90,-381,28167545
11937337,WaterMelonTube,13364.5,12683.37,-940,28167545
9595391,kanki2,12383.7,12677.64,2721,28167545
8846778,sang981203,12884.9,12677.16,1676,28167545
11829623,[ -Asriel- ],13449.9,12675.46,195,28167545
10707444,Skadi_,13554.1,12667.32,-471,28167545
18521083,Croatian songs,13113.3,12661.70,142,28167545
26688450,Luqas678,13288.7,12653.84,-609,28167545
7439939,by-ad,13617.7,12638.62,-377,28167545
3244389,Mura7797,12627.1,12638.58,2340,28167545
2368630,lucky icons,13701.5,12630.47,-140,28167545
28686998,[LS],13525.6,12624.46,-1078,28167545
4557440,reyss,12813.7,12623.03,1275,28167545
9637629,Forgotten -,13307.3,12621.81,400,28167545
17557759,Lynxaar,12939.7,12606.82,788,28167545
4686520,_claidheamh,13404.1,12592.01,-1029,28167545
24776314,Anosious,12824.2,12588.65,357,28167545
31899950,Culture Clove,12341.8,12579.75,284,28167546
11759693,DarryllV,13615.3,12573.01,-111,28167545
8195584,yellEx,12802.1,12571.64,1625,28167545
9492940,- Min -,13312.9,12563.97,405,28167545
16407268,[LS]Dev,13101.3,12563.89,512,28167545
7909538,KimTaJo,12646.7,12550.10,1123,28167545
17237364,EstaticStatisIO,13551.4,12547.29,-1011,28167545
9006144,Moca7,12485.8,12542.17,1952,28167545
7490871,limtan,13245.2,12540.14,-135,28167545
18801040,xxrobloxpro42,13450.4,12517.17,-620,28167545
15447708,Burgundy,12734.4,12516.53,533,28167545
6699923,SuddenDeath,12933.8,12513.89,1361,28167545
9530019,Lothus,12846.8,12507.24,610,28167545
20496815,7Kenn,12864.6,12505.78,377,28167545
6748142,MinatoFan,13233.8,12504.86,427,28167545
7928981,[Crz]Riko,12844.3,12502.41,201,28167545
17535627,__Yuri__,12868.5,12490.45,-147,28167545
32503792,woodstockVV,13116.5,12474.23,-680,28167545
20951357,cuteyzn,13402.6,12471.64,-441,28167545
12796512,shiyu1213,12838.8,12470.19,1279,28167545
10242297,Tiger,13414.8,12460.10,-787,28167545
13170913,m1n530k,13166.6,12460.05,383,28167545
9787146,Myukee,12801.8,12459.97,1515,28167545
16505281,Buschan,13018.4,12453.48,545,28167545
27301297,Sujin97,12239.1,12447.19,1935,28167546
17289780,Reptilion,13166.6,12446.25,-971,28167545
12055954,sir aelay,12859.4,12431.40,895,28167545
2820075,gosy777,13335.9,12431.23,502,28167545
28098890,parponger,12636.9,12430.05,301,28167545
18566390,Rocstarxd,12714,12429.83,1058,28167545
19446399,Robeats,13336.9,12395.22,-1124,28167545
9655624,1405512654,12825.4,12392.67,826,28167545
11488604,CrewK,12832.9,12375.38,774,28167545
12634361,k4Zero,13198.2,12371.75,-889,28167545
32453617,-Delaynomore-,13089.1,12366.46,144,28167545
4760676,Lyuna,12664.2,12336.94,1531,28167545
15889644,YuLiangSSS,12741.1,12327.90,987,28167545
14931745,[LS]Icetify,12617.2,12325.85,346,28167545
10340462,Endroma,13276.3,12316.24,12,28167545
10027302,Cyaewin,13438.7,12315.45,-1035,28167545
18267981,revokeww,12641.7,12313.73,592,28167545
19744986,-Viktor-,12784.4,12310.64,-270,28167545
7466406,hoo9030,13110.4,12306.97,422,28167545
17154483,imrrr,13106.5,12301.26,-110,28167545
3461860,Yomiel,12198.8,12300.79,2350,28167546
16446375,DumbFunk,13021.1,12296.75,724,28167545
9602755,Mitto,13242,12282.14,-384,28167545
13901048,Iyeong_,13159.3,12281.83,-32,28167545
